order_id,symbol,order_side,size,price,status,created_at
4700,,,,,CLOSED,1693978308
4701,BTC-USDT,BUY,0.18,33970.0,OPEN,1694443208
4702,BTC-USDT,SELL,0.12,34015.0,OPEN,1694443308
4703,BTC-USDT,SELL,0.13,34040.0,OPEN,1694443408
4704,BTC-USDT,BUY,0.75,33955.0,OPEN,1694443508
4704,,,,,CLOSED,1693973508
4705,BTC-USDT,BUY,0.95,33985.0,OPEN,1694443608
4706,BTC-USDT,BUY,0.39,33970.0,OPEN,1694443708
4706,,,,,CLOSED,1693979308
4707,BTC-USDT,SELL,0.34,34035.0,OPEN,1694443808
4707,,,,,CLOSED,1693974508
4708,BTC-USDT,BUY,0.75,33990.0,OPEN,1694443908
4708,,,,,CLOSED,1693973908
4709,BTC-USDT,SELL,0.45,34035.0,OPEN,1694444008
4709,,,,,CLOSED,1693980208
4710,BTC-USDT,SELL,0.53,34030.0,OPEN,1694444108
4711,BTC-USDT,BUY,0.86,33970.0,OPEN,1694444208
4711,,,,,CLOSED,1693979208
4712,BTC-USDT,SELL,0.29,34010.0,OPEN,1694444308
4713,BTC-USDT,BUY,0.23,33985.0,OPEN,1694444408
4714,BTC-USDT,SELL,0.36,34025.0,OPEN,1694444508
4715,BTC-USDT,SELL,0.84,34010.0,OPEN,1694444608
4716,BTC-USDT,SELL,0.98,34020.0,OPEN,1694444708
4716,,,,,CLOSED,1693975508
4717,BTC-USDT,BUY,0.99,33975.0,OPEN,1694444808
4718,BTC-USDT,BUY,0.28,33950.0,OPEN,1694444908
4719,BTC-USDT,SELL,0.6,34025.0,OPEN,1694445008
4719,,,,,CLOSED,1693973808
4720,BTC-USDT,SELL,0.39,34010.0,OPEN,1694445108
4721,BTC-USDT,SELL,0.45,34045.0,OPEN,1694445208
4722,BTC-USDT,BUY,0.6,33990.0,OPEN,1694445308
4723,BTC-USDT,BUY,0.22,33965.0,OPEN,1694445408
4724,BTC-USDT,BUY,0.54,33955.0,OPEN,1694445508
4725,BTC-USDT,BUY,0.21,33990.0,OPEN,1694445608
4725,,,,,CLOSED,1693977308
4726,BTC-USDT,BUY,0.12,33975.0,OPEN,1694445708
4727,BTC-USDT,SELL,0.15,34010.0,OPEN,1694445808
4728,BTC-USDT,BUY,0.45,33955.0,OPEN,1694445908
4728,,,,,CLOSED,1693974808
4729,BTC-USDT,SELL,0.37,34030.0,OPEN,1694446008
4730,BTC-USDT,SELL,0.64,34010.0,OPEN,1694446108
4730,,,,,CLOSED,1693978308
4731,BTC-USDT,SELL,0.28,34010.0,OPEN,1694446208
4732,BTC-USDT,BUY,0.6,33980.0,OPEN,1694446308
4733,BTC-USDT,BUY,0.13,33975.0,OPEN,1694446408
4734,BTC-USDT,BUY,0.1,33975.0,OPEN,1694446508
4734,,,,,CLOSED,1693978608
4735,BTC-USDT,SELL,0.74,34015.0,OPEN,1694446608
4736,BTC-USDT,BUY,0.43,33970.0,OPEN,1694446708
4737,BTC-USDT,BUY,0.43,33985.0,OPEN,1694446808
4738,BTC-USDT,SELL,0.56,34040.0,OPEN,1694446908
4739,BTC-USDT,SELL,0.35,34050.0,OPEN,1694447008
4740,BTC-USDT,BUY,0.88,33960.0,OPEN,1694447108
4740,,,,,CLOSED,1693982608
4741,BTC-USDT,SELL,0.71,34035.0,OPEN,1694447208
4742,BTC-USDT,SELL,0.77,34025.0,OPEN,1694447308
4743,BTC-USDT,BUY,0.29,33955.0,OPEN,1694447408
4744,BTC-USDT,BUY,0.87,33980.0,OPEN,1694447508
4745,BTC-USDT,BUY,0.38,33990.0,OPEN,1694447608
4746,BTC-USDT,SELL,0.34,34020.0,OPEN,1694447708
4747,BTC-USDT,BUY,0.46,33955.0,OPEN,1694447808
4748,BTC-USDT,SELL,0.18,34035.0,OPEN,1694447908
4749,BTC-USDT,SELL,0.18,34015.0,OPEN,1694448008
4750,BTC-USDT,SELL,0.88,34040.0,OPEN,1694448108
4751,BTC-USDT,SELL,0.48,34045.0,OPEN,1694448208
4752,BTC-USDT,SELL,0.19,34040.0,OPEN,1694448308
4753,BTC-USDT,SELL,0.94,34050.0,OPEN,1694448408
4754,BTC-USDT,BUY,0.78,33980.0,OPEN,1694448508
4754,,,,,CLOSED,1693978808
4755,BTC-USDT,SELL,0.55,34030.0,OPEN,1694448608
4756,BTC-USDT,SELL,0.93,34010.0,OPEN,1694448708
4757,BTC-USDT,SELL,0.87,34050.0,OPEN,1694448808
4758,BTC-USDT,BUY,0.95,33970.0,OPEN,1694448908
4759,BTC-USDT,BUY,0.33,33980.0,OPEN,1694449008
4759,,,,,CLOSED,1693982308
4760,BTC-USDT,SELL,0.65,34040.0,OPEN,1694449108
4761,BTC-USDT,SELL,0.16,34040.0,OPEN,1694449208
4761,,,,,CLOSED,1693980108
4762,BTC-USDT,BUY,0.29,33955.0,OPEN,1694449308
4763,BTC-USDT,BUY,0.45,33980.0,OPEN,1694449408
4763,,,,,CLOSED,1693973508
4764,BTC-USDT,BUY,0.31,33970.0,OPEN,1694449508
4764,,,,,CLOSED,1693974908
4765,BTC-USDT,SELL,0.85,34040.0,OPEN,1694449608
4765,,,,,CLOSED,1693980608
4766,BTC-USDT,SELL,0.97,34035.0,OPEN,1694449708
4767,BTC-USDT,BUY,0.45,33950.0,OPEN,1694449808
4768,BTC-USDT,BUY,0.74,33970.0,OPEN,1694449908
4769,BTC-USDT,SELL,0.22,34010.0,OPEN,1694450008
4769,,,,,CLOSED,1693979108
4770,BTC-USDT,BUY,0.14,33970.0,OPEN,1694450108
4771,BTC-USDT,SELL,0.57,34030.0,OPEN,1694450208
4772,BTC-USDT,SELL,0.42,34045.0,OPEN,1694450308
4773,BTC-USDT,BUY,0.5,33985.0,OPEN,1694450408
4773,,,,,CLOSED,1693978208
4774,BTC-USDT,BUY,0.55,33950.0,OPEN,1694450508
4775,BTC-USDT,SELL,0.56,34020.0,OPEN,1694450608
4776,BTC-USDT,BUY,0.65,33960.0,OPEN,1694450708
4777,BTC-USDT,BUY,0.38,33970.0,OPEN,1694450808
4778,BTC-USDT,BUY,0.78,33960.0,OPEN,1694450908
4779,BTC-USDT,SELL,0.31,34045.0,OPEN,1694451008
4780,BTC-USDT,BUY,0.4,33960.0,OPEN,1694451108
4781,BTC-USDT,SELL,0.51,34015.0,OPEN,1694451208
4781,,,,,CLOSED,1693979408
4782,BTC-USDT,BUY,0.53,33955.0,OPEN,1694451308
4783,BTC-USDT,BUY,0.94,33975.0,OPEN,1694451408
4784,BTC-USDT,BUY,0.64,33960.0,OPEN,1694451508
4785,BTC-USDT,SELL,0.24,34045.0,OPEN,1694451608
4786,BTC-USDT,SELL,0.82,34020.0,OPEN,1694451708
4787,BTC-USDT,BUY,0.25,33960.0,OPEN,1694451808
4788,BTC-USDT,SELL,0.52,34035.0,OPEN,1694451908
4789,BTC-USDT,BUY,0.27,33955.0,OPEN,1694452008
4790,BTC-USDT,SELL,0.87,34030.0,OPEN,1694452108
4790,,,,,CLOSED,1693979308
4791,BTC-USDT,BUY,0.58,33980.0,OPEN,1694452208
4792,BTC-USDT,SELL,0.77,34035.0,OPEN,1694452308
4793,BTC-USDT,SELL,0.71,34050.0,OPEN,1694452408
4794,BTC-USDT,BUY,0.77,33975.0,OPEN,1694452508
4794,,,,,CLOSED,1693977108
4795,BTC-USDT,SELL,0.16,34030.0,OPEN,1694452608
4795,,,,,CLOSED,1693978908
4796,BTC-USDT,BUY,0.97,33975.0,OPEN,1694452708
4797,BTC-USDT,BUY,0.28,33970.0,OPEN,1694452808
4798,BTC-USDT,SELL,0.87,34035.0,OPEN,1694452908
4799,BTC-USDT,SELL,0.34,34025.0,OPEN,1694453008
4800,BTC-USDT,SELL,0.79,34020.0,OPEN,1694453108
4801,BTC-USDT,SELL,0.72,34045.0,OPEN,1694453208
4802,BTC-USDT,BUY,0.23,33980.0,OPEN,1694453308
4803,BTC-USDT,BUY,0.19,33985.0,OPEN,1694453408
4803,,,,,CLOSED,1693979908
4804,BTC-USDT,BUY,0.42,33985.0,OPEN,1694453508
4805,BTC-USDT,SELL,0.37,34010.0,OPEN,1694453608
4806,BTC-USDT,SELL,0.85,34020.0,OPEN,1694453708
4807,BTC-USDT,BUY,0.26,33985.0,OPEN,1694453808
4808,BTC-USDT,BUY,0.54,33955.0,OPEN,1694453908
4809,BTC-USDT,SELL,0.19,34010.0,OPEN,1694454008
4810,BTC-USDT,SELL,0.58,34015.0,OPEN,1694454108
4810,,,,,CLOSED,1693977008
4811,BTC-USDT,SELL,0.12,34050.0,OPEN,1694454208
4812,BTC-USDT,SELL,0.4,34015.0,OPEN,1694454308
4813,BTC-USDT,SELL,0.13,34020.0,OPEN,1694454408
4814,BTC-USDT,BUY,0.94,33990.0,OPEN,1694454508
4815,BTC-USDT,BUY,0.52,33970.0,OPEN,1694454608
4815,,,,,CLOSED,1693982008
4816,BTC-USDT,SELL,0.69,34015.0,OPEN,1694454708
4817,BTC-USDT,SELL,0.67,34035.0,OPEN,1694454808
4818,BTC-USDT,BUY,0.74,33985.0,OPEN,1694454908
4819,BTC-USDT,SELL,0.87,34035.0,OPEN,1694455008
4820,BTC-USDT,SELL,0.35,34015.0,OPEN,1694455108
4821,BTC-USDT,BUY,0.12,33975.0,OPEN,1694455208
4822,BTC-USDT,BUY,0.91,33955.0,OPEN,1694455308
4823,BTC-USDT,SELL,0.4,34015.0,OPEN,1694455408
4823,,,,,CLOSED,1693978508
4824,BTC-USDT,SELL,0.54,34040.0,OPEN,1694455508
4825,BTC-USDT,BUY,0.33,33950.0,OPEN,1694455608
4826,BTC-USDT,SELL,0.78,34040.0,OPEN,1694455708
4827,BTC-USDT,BUY,0.45,33975.0,OPEN,1694455808
4827,,,,,CLOSED,1693978608
4828,BTC-USDT,BUY,0.9,33980.0,OPEN,1694455908
4829,BTC-USDT,BUY,0.7,33965.0,OPEN,1694456008
4829,,,,,CLOSED,1693981408
4830,BTC-USDT,SELL,0.78,34040.0,OPEN,1694456108
4831,BTC-USDT,BUY,0.25,33975.0,OPEN,1694456208
4832,BTC-USDT,SELL,0.22,34010.0,OPEN,1694456308
4833,BTC-USDT,SELL,0.24,34050.0,OPEN,1694456408
4834,BTC-USDT,BUY,0.83,33970.0,OPEN,1694456508
4835,BTC-USDT,BUY,0.95,33955.0,OPEN,1694456608
4836,BTC-USDT,BUY,0.35,33990.0,OPEN,1694456708
4837,BTC-USDT,SELL,0.81,34035.0,OPEN,1694456808
4838,BTC-USDT,BUY,0.18,33970.0,OPEN,1694456908
4839,BTC-USDT,SELL,0.27,34035.0,OPEN,1694457008
4840,BTC-USDT,BUY,0.8,33975.0,OPEN,1694457108
4840,,,,,CLOSED,1693975208
4841,BTC-USDT,SELL,0.94,34040.0,OPEN,1694457208
4841,,,,,CLOSED,1693974508
4842,BTC-USDT,SELL,0.86,34020.0,OPEN,1694457308
4843,BTC-USDT,BUY,0.7,33985.0,OPEN,1694457408
4844,BTC-USDT,SELL,0.31,34030.0,OPEN,1694457508
4844,,,,,CLOSED,1693979608
4845,BTC-USDT,BUY,0.43,33960.0,OPEN,1694457608
4845,,,,,CLOSED,1693976908
4846,BTC-USDT,SELL,0.42,34035.0,OPEN,1694457708
4847,BTC-USDT,SELL,0.85,34020.0,OPEN,1694457808
4847,,,,,CLOSED,1693979608
4848,BTC-USDT,SELL,1.0,34025.0,OPEN,1694457908
4848,,,,,CLOSED,1693977308
4849,BTC-USDT,BUY,0.13,33975.0,OPEN,1694458008
4850,BTC-USDT,SELL,0.37,34030.0,OPEN,1694458108
4851,BTC-USDT,BUY,0.41,33970.0,OPEN,1694458208
4852,BTC-USDT,BUY,0.84,33980.0,OPEN,1694458308
4853,BTC-USDT,SELL,0.87,34035.0,OPEN,1694458408
4853,,,,,CLOSED,1693974708
4854,BTC-USDT,BUY,0.19,33960.0,OPEN,1694458508
4855,BTC-USDT,SELL,0.3,34040.0,OPEN,1694458608
4856,BTC-USDT,BUY,0.98,33965.0,OPEN,1694458708
4856,,,,,CLOSED,1693981508
4857,BTC-USDT,BUY,0.18,33975.0,OPEN,1694458808
4857,,,,,CLOSED,1693982308
4858,BTC-USDT,SELL,0.17,34030.0,OPEN,1694458908
4858,,,,,CLOSED,1693977108
4859,BTC-USDT,SELL,0.91,34045.0,OPEN,1694459008
4860,BTC-USDT,SELL,0.56,34015.0,OPEN,1694459108
4861,BTC-USDT,BUY,0.72,33985.0,OPEN,1694459208
4862,BTC-USDT,BUY,0.21,33980.0,OPEN,1694459308
4863,BTC-USDT,SELL,0.36,34040.0,OPEN,1694459408
4864,BTC-USDT,BUY,0.74,33965.0,OPEN,1694459508
4865,BTC-USDT,SELL,0.16,34050.0,OPEN,1694459608
4865,,,,,CLOSED,1693976408
4866,BTC-USDT,SELL,0.63,34020.0,OPEN,1694459708
4867,BTC-USDT,SELL,0.82,34030.0,OPEN,1694459808
4868,BTC-USDT,SELL,0.99,34025.0,OPEN,1694459908
4868,,,,,CLOSED,1693982108
4869,BTC-USDT,SELL,0.89,34045.0,OPEN,1694460008
4870,BTC-USDT,BUY,0.69,33975.0,OPEN,1694460108
4871,BTC-USDT,BUY,0.79,33985.0,OPEN,1694460208
4872,BTC-USDT,SELL,0.49,34045.0,OPEN,1694460308
4872,,,,,CLOSED,1693976608
4873,BTC-USDT,BUY,0.24,33955.0,OPEN,1694460408
4873,,,,,CLOSED,1693981908
4874,BTC-USDT,SELL,0.35,34050.0,OPEN,1694460508
4874,,,,,CLOSED,1693975808
4875,BTC-USDT,BUY,0.66,33950.0,OPEN,1694460608
4875,,,,,CLOSED,1693975008
4876,BTC-USDT,BUY,0.36,33950.0,OPEN,1694460708
4877,BTC-USDT,SELL,0.46,34035.0,OPEN,1694460808
4878,BTC-USDT,BUY,0.44,33965.0,OPEN,1694460908
4879,BTC-USDT,SELL,0.28,34010.0,OPEN,1694461008
4880,BTC-USDT,SELL,0.9,34020.0,OPEN,1694461108
4881,BTC-USDT,BUY,0.42,33985.0,OPEN,1694461208
4882,BTC-USDT,SELL,0.79,34030.0,OPEN,1694461308
4883,BTC-USDT,SELL,0.62,34040.0,OPEN,1694461408
4884,BTC-USDT,BUY,0.3,33955.0,OPEN,1694461508
4885,BTC-USDT,SELL,0.93,34035.0,OPEN,1694461608
4886,BTC-USDT,BUY,0.45,33960.0,OPEN,1694461708
4886,,,,,CLOSED,1693976008
4887,BTC-USDT,SELL,0.72,34010.0,OPEN,1694461808
4888,BTC-USDT,BUY,0.42,33985.0,OPEN,1694461908
4889,BTC-USDT,SELL,0.84,34025.0,OPEN,1694462008
4890,BTC-USDT,SELL,0.87,34025.0,OPEN,1694462108
4890,,,,,CLOSED,1693974908
4891,BTC-USDT,SELL,0.65,34020.0,OPEN,1694462208
4892,BTC-USDT,SELL,1.0,34015.0,OPEN,1694462308
4892,,,,,CLOSED,1693974908
4893,BTC-USDT,SELL,0.15,34020.0,OPEN,1694462408
4894,BTC-USDT,SELL,0.53,34030.0,OPEN,1694462508
4894,,,,,CLOSED,1693981308
4895,BTC-USDT,SELL,0.66,34040.0,OPEN,1694462608
4896,BTC-USDT,SELL,0.99,34035.0,OPEN,1694462708
4896,,,,,CLOSED,1693982008
4897,BTC-USDT,BUY,0.25,33960.0,OPEN,1694462808
4898,BTC-USDT,SELL,0.78,34050.0,OPEN,1694462908
4898,,,,,CLOSED,1693978708
4899,BTC-USDT,SELL,0.98,34050.0,OPEN,1694463008
4900,BTC-USDT,BUY,0.5,33980.0,OPEN,1694463108
4901,BTC-USDT,BUY,0.17,33980.0,OPEN,1694463208
4902,BTC-USDT,BUY,0.6,33980.0,OPEN,1694463308
4903,BTC-USDT,SELL,0.17,34010.0,OPEN,1694463408
4903,,,,,CLOSED,1693973408
4904,BTC-USDT,BUY,0.24,33975.0,OPEN,1694463508
4904,,,,,CLOSED,1693979208
4905,BTC-USDT,SELL,0.18,34030.0,OPEN,1694463608
4906,BTC-USDT,SELL,0.21,34015.0,OPEN,1694463708
4907,BTC-USDT,SELL,0.97,34010.0,OPEN,1694463808
4908,BTC-USDT,BUY,0.79,33980.0,OPEN,1694463908
4909,BTC-USDT,BUY,0.57,33965.0,OPEN,1694464008
4910,BTC-USDT,SELL,0.4,34025.0,OPEN,1694464108
4910,,,,,CLOSED,1693976808
4911,BTC-USDT,BUY,0.88,33955.0,OPEN,1694464208
4912,BTC-USDT,SELL,0.73,34025.0,OPEN,1694464308
4912,,,,,CLOSED,1693982008
4913,BTC-USDT,SELL,0.93,34010.0,OPEN,1694464408
4914,BTC-USDT,SELL,0.66,34015.0,OPEN,1694464508
4915,BTC-USDT,SELL,0.83,34010.0,OPEN,1694464608
4916,BTC-USDT,BUY,0.21,33950.0,OPEN,1694464708
4916,,,,,CLOSED,1693976508
4917,BTC-USDT,SELL,0.7,34035.0,OPEN,1694464808
4918,BTC-USDT,BUY,0.16,33955.0,OPEN,1694464908
4918,,,,,CLOSED,1693978908
4919,BTC-USDT,SELL,0.7,34025.0,OPEN,1694465008
4920,BTC-USDT,BUY,0.36,33960.0,OPEN,1694465108
4920,,,,,CLOSED,1693977508
4921,BTC-USDT,SELL,0.55,34020.0,OPEN,1694465208
4922,BTC-USDT,BUY,0.27,33985.0,OPEN,1694465308
4923,BTC-USDT,SELL,0.6,34035.0,OPEN,1694465408
4924,BTC-USDT,SELL,0.93,34040.0,OPEN,1694465508
4925,BTC-USDT,BUY,0.31,33955.0,OPEN,1694465608
4925,,,,,CLOSED,1693979808
4926,BTC-USDT,SELL,0.92,34010.0,OPEN,1694465708
4927,BTC-USDT,SELL,0.51,34030.0,OPEN,1694465808
4928,BTC-USDT,BUY,0.13,33965.0,OPEN,1694465908
4928,,,,,CLOSED,1693981108
4929,BTC-USDT,SELL,0.72,34030.0,OPEN,1694466008
4930,BTC-USDT,BUY,0.55,33965.0,OPEN,1694466108
4930,,,,,CLOSED,1693973908
4931,BTC-USDT,SELL,0.49,34050.0,OPEN,1694466208
4932,BTC-USDT,BUY,0.77,33985.0,OPEN,1694466308
4932,,,,,CLOSED,1693973308
4933,BTC-USDT,SELL,0.23,34010.0,OPEN,1694466408
4934,BTC-USDT,SELL,0.43,34035.0,OPEN,1694466508
4935,BTC-USDT,SELL,0.95,34045.0,OPEN,1694466608
4936,BTC-USDT,SELL,0.99,34035.0,OPEN,1694466708
4937,BTC-USDT,BUY,0.93,33990.0,OPEN,1694466808
4938,BTC-USDT,SELL,0.9,34020.0,OPEN,1694466908
4939,BTC-USDT,BUY,0.59,33960.0,OPEN,1694467008
4939,,,,,CLOSED,1693979408
4940,BTC-USDT,SELL,0.16,34020.0,OPEN,1694467108
4941,BTC-USDT,SELL,0.23,34010.0,OPEN,1694467208
4941,,,,,CLOSED,1693973608
4942,BTC-USDT,BUY,0.73,33990.0,OPEN,1694467308
4943,BTC-USDT,BUY,0.56,33980.0,OPEN,1694467408
4943,,,,,CLOSED,1693979008
4944,BTC-USDT,BUY,0.41,33960.0,OPEN,1694467508
4944,,,,,CLOSED,1693974708
4945,BTC-USDT,BUY,0.65,33970.0,OPEN,1694467608
4945,,,,,CLOSED,1693977708
4946,BTC-USDT,BUY,0.18,33950.0,OPEN,1694467708
4946,,,,,CLOSED,1693974708
4947,BTC-USDT,SELL,0.85,34020.0,OPEN,1694467808
4948,BTC-USDT,SELL,0.53,34030.0,OPEN,1694467908
4949,BTC-USDT,BUY,0.56,33985.0,OPEN,1694468008
4950,BTC-USDT,SELL,0.37,34015.0,OPEN,1694468108
4951,BTC-USDT,BUY,0.51,33970.0,OPEN,1694468208
4952,BTC-USDT,SELL,0.22,34015.0,OPEN,1694468308
4952,,,,,CLOSED,1693977608
4953,BTC-USDT,SELL,0.26,34025.0,OPEN,1694468408
4954,BTC-USDT,SELL,0.76,34050.0,OPEN,1694468508
4955,BTC-USDT,BUY,0.26,33965.0,OPEN,1694468608
4956,BTC-USDT,SELL,0.56,34015.0,OPEN,1694468708
4957,BTC-USDT,SELL,0.2,34010.0,OPEN,1694468808
4958,BTC-USDT,BUY,0.71,33955.0,OPEN,1694468908
4959,BTC-USDT,SELL,0.85,34045.0,OPEN,1694469008
4960,BTC-USDT,BUY,0.81,33990.0,OPEN,1694469108
4961,BTC-USDT,BUY,0.76,33970.0,OPEN,1694469208
4962,BTC-USDT,BUY,0.27,33960.0,OPEN,1694469308
4963,BTC-USDT,BUY,0.27,33950.0,OPEN,1694469408
4963,,,,,CLOSED,1693977208
4964,BTC-USDT,SELL,0.39,34030.0,OPEN,1694469508
4965,BTC-USDT,BUY,0.93,33985.0,OPEN,1694469608
4966,BTC-USDT,BUY,0.37,33970.0,OPEN,1694469708
4966,,,,,CLOSED,1693979008
4967,BTC-USDT,BUY,0.98,33990.0,OPEN,1694469808
4967,,,,,CLOSED,1693980408
4968,BTC-USDT,SELL,0.91,34045.0,OPEN,1694469908
4968,,,,,CLOSED,1693973408
4969,BTC-USDT,SELL,0.72,34035.0,OPEN,1694470008
4970,BTC-USDT,BUY,0.11,33950.0,OPEN,1694470108
4971,BTC-USDT,BUY,0.51,33975.0,OPEN,1694470208
4972,BTC-USDT,BUY,0.83,33965.0,OPEN,1694470308
4973,BTC-USDT,SELL,0.1,34045.0,OPEN,1694470408
4974,BTC-USDT,SELL,0.85,34040.0,OPEN,1694470508
4975,BTC-USDT,SELL,0.36,34015.0,OPEN,1694470608
4976,BTC-USDT,BUY,1.0,33965.0,OPEN,1694470708
4977,BTC-USDT,SELL,0.65,34025.0,OPEN,1694470808
4978,BTC-USDT,SELL,0.93,34050.0,OPEN,1694470908
4979,BTC-USDT,SELL,0.31,34035.0,OPEN,1694471008
4980,BTC-USDT,BUY,0.33,33975.0,OPEN,1694471108
4980,,,,,CLOSED,1693980808
4981,BTC-USDT,SELL,0.94,34040.0,OPEN,1694471208
4982,BTC-USDT,BUY,0.61,33975.0,OPEN,1694471308
4983,BTC-USDT,BUY,0.27,33985.0,OPEN,1694471408
4984,BTC-USDT,BUY,0.73,33960.0,OPEN,1694471508
4985,BTC-USDT,SELL,0.92,34020.0,OPEN,1694471608
4985,,,,,CLOSED,1693978208
4986,BTC-USDT,SELL,0.88,34025.0,OPEN,1694471708
4986,,,,,CLOSED,1693975908
4987,BTC-USDT,SELL,0.19,34035.0,OPEN,1694471808
4988,BTC-USDT,SELL,0.99,34030.0,OPEN,1694471908
4989,BTC-USDT,SELL,0.76,34035.0,OPEN,1694472008
4990,BTC-USDT,SELL,0.91,34020.0,OPEN,1694472108
4991,BTC-USDT,BUY,0.54,33990.0,OPEN,1694472208
4991,,,,,CLOSED,1693975608
4992,BTC-USDT,SELL,0.76,34035.0,OPEN,1694472308
4993,BTC-USDT,SELL,0.11,34010.0,OPEN,1694472408
4994,BTC-USDT,SELL,0.3,34045.0,OPEN,1694472508
4994,,,,,CLOSED,1693979208
4995,BTC-USDT,SELL,0.53,34015.0,OPEN,1694472608
4996,BTC-USDT,SELL,0.57,34045.0,OPEN,1694472708
4997,BTC-USDT,SELL,0.89,34010.0,OPEN,1694472808
4998,BTC-USDT,BUY,0.63,33965.0,OPEN,1694472908
4999,BTC-USDT,BUY,0.52,33960.0,OPEN,1694473008
4999,,,,,CLOSED,1693973408
5000,BTC-USDT,SELL,0.95,34025.0,OPEN,1694473108
5001,BTC-USDT,SELL,0.89,34050.0,OPEN,1694473208
5001,,,,,CLOSED,1693982908
5002,BTC-USDT,SELL,0.2,34025.0,OPEN,1694473308
5003,BTC-USDT,SELL,0.41,34030.0,OPEN,1694473408
5004,BTC-USDT,BUY,0.14,33975.0,OPEN,1694473508
5005,BTC-USDT,BUY,0.53,33970.0,OPEN,1694473608
5005,,,,,CLOSED,1693973908
5006,BTC-USDT,BUY,0.17,33975.0,OPEN,1694473708
5007,BTC-USDT,SELL,0.44,34015.0,OPEN,1694473808
5008,BTC-USDT,SELL,0.2,34020.0,OPEN,1694473908
5009,BTC-USDT,BUY,0.43,33990.0,OPEN,1694474008
5010,BTC-USDT,BUY,0.21,33990.0,OPEN,1694474108
5010,,,,,CLOSED,1693978708
5011,BTC-USDT,SELL,0.24,34015.0,OPEN,1694474208
5011,,,,,CLOSED,1693983008
5012,BTC-USDT,SELL,0.3,34050.0,OPEN,1694474308
5013,BTC-USDT,BUY,0.97,33970.0,OPEN,1694474408
5014,BTC-USDT,BUY,0.3,33980.0,OPEN,1694474508
5014,,,,,CLOSED,1693978108
5015,BTC-USDT,BUY,0.63,33970.0,OPEN,1694474608
5016,BTC-USDT,BUY,0.12,33975.0,OPEN,1694474708
5017,BTC-USDT,SELL,0.74,34010.0,OPEN,1694474808
5017,,,,,CLOSED,1693975308
5018,BTC-USDT,SELL,0.57,34015.0,OPEN,1694474908
5018,,,,,CLOSED,1693978608
5019,BTC-USDT,SELL,0.16,34045.0,OPEN,1694475008
5020,BTC-USDT,BUY,0.41,33965.0,OPEN,1694475108
5020,,,,,CLOSED,1693976508
5021,BTC-USDT,BUY,0.69,33980.0,OPEN,1694475208
5022,BTC-USDT,BUY,0.34,33960.0,OPEN,1694475308
5022,,,,,CLOSED,1693976208
5023,BTC-USDT,BUY,0.31,33990.0,OPEN,1694475408
5024,BTC-USDT,SELL,0.19,34035.0,OPEN,1694475508
5025,BTC-USDT,SELL,0.82,34050.0,OPEN,1694475608
5025,,,,,CLOSED,1693975908
5026,BTC-USDT,SELL,0.92,34035.0,OPEN,1694475708
5027,BTC-USDT,BUY,0.71,33985.0,OPEN,1694475808
5028,BTC-USDT,SELL,0.91,34035.0,OPEN,1694475908
5029,BTC-USDT,BUY,0.16,33970.0,OPEN,1694476008
5029,,,,,CLOSED,1693978708
5030,BTC-USDT,SELL,0.32,34045.0,OPEN,1694476108
5030,,,,,CLOSED,1693980908
5031,BTC-USDT,SELL,0.94,34025.0,OPEN,1694476208
5032,BTC-USDT,SELL,0.98,34015.0,OPEN,1694476308
5033,BTC-USDT,SELL,0.6,34010.0,OPEN,1694476408
5034,BTC-USDT,BUY,0.86,33980.0,OPEN,1694476508
5035,BTC-USDT,BUY,0.25,33965.0,OPEN,1694476608
5036,BTC-USDT,SELL,0.79,34040.0,OPEN,1694476708
5037,BTC-USDT,SELL,0.87,34025.0,OPEN,1694476808
5038,BTC-USDT,BUY,0.96,33980.0,OPEN,1694476908
5039,BTC-USDT,BUY,0.78,33965.0,OPEN,1694477008
5040,BTC-USDT,SELL,0.51,34045.0,OPEN,1694477108
5041,BTC-USDT,BUY,0.49,33990.0,OPEN,1694477208
5042,BTC-USDT,BUY,0.45,33985.0,OPEN,1694477308
5043,BTC-USDT,BUY,0.82,33980.0,OPEN,1694477408
5043,,,,,CLOSED,1693975808
5044,BTC-USDT,SELL,0.85,34015.0,OPEN,1694477508
5044,,,,,CLOSED,1693976708
5045,BTC-USDT,BUY,0.76,33980.0,OPEN,1694477608
5046,BTC-USDT,SELL,0.81,34035.0,OPEN,1694477708
5047,BTC-USDT,SELL,0.92,34010.0,OPEN,1694477808
5047,,,,,CLOSED,1693983108
5048,BTC-USDT,SELL,0.94,34015.0,OPEN,1694477908
5049,BTC-USDT,SELL,0.12,34050.0,OPEN,1694478008
5050,BTC-USDT,BUY,0.55,33970.0,OPEN,1694478108
5051,BTC-USDT,SELL,0.14,34025.0,OPEN,1694478208
5052,BTC-USDT,SELL,0.11,34010.0,OPEN,1694478308
5053,BTC-USDT,SELL,0.5,34035.0,OPEN,1694478408
5054,BTC-USDT,BUY,0.11,33960.0,OPEN,1694478508
5055,BTC-USDT,SELL,0.11,34045.0,OPEN,1694478608
5055,,,,,CLOSED,1693982708
5056,BTC-USDT,BUY,0.12,33990.0,OPEN,1694478708
5057,BTC-USDT,SELL,0.68,34010.0,OPEN,1694478808
5057,,,,,CLOSED,1693976408
5058,BTC-USDT,SELL,0.49,34010.0,OPEN,1694478908
5058,,,,,CLOSED,1693975508
